,Node,Degree Centrality,Network Centralisation,Closeness Centrality,Betweenness Centrality,Eigenvector Centrality,Harmonic Centrality,Clustering Coefficient,Graph Density,Rich Club Coefficient,Transitivity,Local Efficiency,Lon,Lat,geometry,Region
446,446,0.003499562554680665,0.028975581204713684,0.02816307093620531,7.765264442247569e-06,4.0797213210346325e-07,41.51473772615434,0.5,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
447,447,0.007874015748031496,0.028975581204713684,0.029520511127552326,0.00025890270591109253,8.247607099912367e-07,44.39196228178454,0.5277777777777778,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
448,448,0.00962379702537183,0.028975581204713684,0.03347461333169439,0.0010325438064446042,7.688735952328901e-06,54.69895689965394,0.2545454545454545,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
449,449,0.005249343832020997,0.028975581204713684,0.02921067793355099,8.54687121637203e-05,6.833488925691217e-07,42.89196228178449,0.4666666666666667,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
450,450,0.005249343832020997,0.028975581204713684,0.003572470107903179,4.979675263884483e-06,2.9010194183481614e-86,4.833333333333333,0.3333333333333333,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
451,451,0.010498687664041995,0.028975581204713684,0.02936939845402012,0.00026761335690557165,1.091321024672585e-06,43.89196228178452,0.4222222222222222,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
452,452,0.0026246719160104987,0.028975581204713684,0.0031496062992125984,3.064415547005836e-06,1.4283616334575593e-122,4.0,0.3333333333333333,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
453,453,0.007874015748031496,0.028975581204713684,0.038167104111986004,0.00013261849717289948,7.22950194569965e-05,60.71465821759976,0.25,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
454,454,0.013123359580052493,0.028975581204713684,0.03208805486140579,0.0032125290590411695,3.2162275969443583e-06,51.127600478297495,0.29523809523809524,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
455,455,0.00962379702537183,0.028975581204713684,0.03980190924209153,0.0010316429386905586,4.9690726869675696e-05,60.61370696297203,0.01818181818181818,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
456,456,0.004374453193350831,0.028975581204713684,0.023905781008143216,0.00011759637698372366,2.05702841242756e-06,36.35189638363017,0.3,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
457,457,0.0017497812773403325,0.028975581204713684,0.0008748906386701663,2.298311660254377e-06,5.451292641104643e-125,1.0,0.0,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
458,458,0.005249343832020997,0.028975581204713684,0.032367553796708054,0.00019673326699359497,9.768514797739075e-06,47.28849493729557,0.0,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
459,459,0.004374453193350831,0.028975581204713684,0.0026246719160104987,5.362727207260213e-06,1.6271903597883716e-124,3.0,0.2,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
460,460,0.007874015748031496,0.028975581204713684,0.023913138897034607,0.0005419189747462905,2.05702841242756e-06,36.85189638363018,0.3333333333333333,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
461,461,0.0017497812773403325,0.028975581204713684,0.0,0.0,4.098716271507244e-127,0.0,1.0,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
462,462,0.0026246719160104987,0.028975581204713684,0.0,0.0,4.098716271507244e-127,0.0,0.3333333333333333,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
463,463,0.0026246719160104987,0.028975581204713684,0.0008748906386701663,0.0,4.463106797458722e-87,1.0,0.0,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
464,464,0.0008748906386701663,0.028975581204713684,0.0,0.0,4.098716271507244e-127,0.0,0.0,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
465,465,0.013123359580052493,0.028975581204713684,0.03376968790974619,0.0028240687528064998,2.9003197713282344e-05,55.00754255634333,0.09523809523809523,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
466,466,0.008748906386701663,0.028975581204713684,0.033516043579693365,0.0024039597644831424,6.887175073365891e-06,51.72539969920042,0.2,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
467,467,0.007874015748031496,0.028975581204713684,0.03960161615908016,0.0007193659294153028,6.656623536057716e-05,60.799421248686265,0.027777777777777776,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
468,468,0.02099737532808399,0.028975581204713684,0.04243433507241913,0.007129573905030534,0.00033776864395241733,75.2494212486861,0.07971014492753623,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
469,469,0.007874015748031496,0.028975581204713684,0.023760230402234205,2.1852009335162106e-05,2.05702841242756e-06,35.85189638363015,0.47619047619047616,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
470,470,0.0008748906386701663,0.028975581204713684,0.0008748906386701663,0.0,5.451292641104643e-125,1.0,0.0,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
471,471,0.005249343832020997,0.028975581204713684,0.032546049867290046,0.0016547796660717625,8.985747750018699e-06,49.13647196027261,0.13333333333333333,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
472,472,0.003499562554680665,0.028975581204713684,0.0008748906386701663,4.118513148884614e-05,5.451292641104643e-125,1.0,0.5,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
473,473,0.006124234470691164,0.028975581204713684,0.0353942896867917,0.0008779160582948637,6.489375911704368e-05,53.97180107474264,0.0,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
474,474,0.010498687664041995,0.028975581204713684,0.03772003144637346,0.0004734145359471935,0.00014598742041934578,58.799421248686286,0.12121212121212122,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
475,475,0.013123359580052493,0.028975581204713684,0.025460503877693254,0.003403802599848832,1.238875977226748e-05,40.03990345310025,0.21794871794871795,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
476,476,0.003499562554680665,0.028975581204713684,0.040589647140572976,0.0006098259123690883,0.00011990787455294073,59.86564407814434,0.16666666666666666,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
477,477,0.0017497812773403325,0.028975581204713684,0.0,0.0,4.098716271507244e-127,0.0,0.0,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
478,478,0.007874015748031496,0.028975581204713684,0.037422222806944454,0.0005133387736240023,0.00022421012008887292,59.39108791535294,0.2222222222222222,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
479,479,0.00699912510936133,0.028975581204713684,0.03790666309229161,0.001218596641115962,0.00024991707371302483,58.58231074481098,0.21428571428571427,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
480,480,0.00699912510936133,0.028975581204713684,0.03551648474799456,0.0006011137615816221,4.3546031913059116e-05,54.73291218585376,0.03571428571428571,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
481,481,0.006124234470691164,0.028975581204713684,0.03740625058447267,0.0006229980340375297,0.00016995207698579043,57.19897741147764,0.2857142857142857,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
482,482,0.006124234470691164,0.028975581204713684,0.0226065199793951,0.00039078280118119116,1.4272929467375998e-06,32.439594796328485,0.23809523809523808,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
483,483,0.00699912510936133,0.028975581204713684,0.035484135137245895,0.002175675124819422,3.1808898518859574e-05,54.33132488426646,0.14285714285714285,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
484,484,0.0008748906386701663,0.028975581204713684,0.0,0.0,4.098716271507244e-127,0.0,0.0,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
485,485,0.00699912510936133,0.028975581204713684,0.037359969456781016,0.0003947485841528712,0.0001513860398143978,57.21608791535293,0.21428571428571427,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
486,486,0.015748031496062992,0.028975581204713684,0.03837689185172924,0.01688379986725351,0.000490416298903449,62.482310744810995,0.19607843137254902,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
487,487,0.003499562554680665,0.028975581204713684,0.02288594174561772,0.0,5.9353860052255055e-06,33.27292812966184,1.0,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
488,488,0.00699912510936133,0.028975581204713684,0.027904742906141047,0.0006419760541297254,8.937837509324537e-06,40.865228128424924,0.07142857142857142,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
489,489,0.007874015748031496,0.028975581204713684,0.03493787698979872,0.0006684675895406202,3.0348081918759866e-05,54.436880439822005,0.2222222222222222,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
490,490,0.006124234470691164,0.028975581204713684,0.03709860341531382,0.0012911321119666807,9.836553210465303e-05,55.399421248686274,0.14285714285714285,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
491,491,0.006124234470691164,0.028975581204713684,0.03242446666660334,0.0003532847222567519,1.936328440832489e-05,48.666642344583806,0.38095238095238093,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
492,492,0.004374453193350831,0.028975581204713684,0.036756311152838346,0.0005212051812183924,0.00011795437097062059,55.3827545820196,0.1,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
493,493,0.003499562554680665,0.028975581204713684,0.025425425425425422,4.8704602901416643e-05,1.1468580769873735e-05,35.566881566146314,0.0,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
494,494,0.0,0.028975581204713684,0.0,0.0,4.098716271507244e-127,0.0,0.0,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
495,495,0.012248468941382328,0.028975581204713684,0.03695539528765293,0.0034416171535669726,0.00025786609226977064,58.4077545820196,0.10989010989010989,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
496,496,0.00699912510936133,0.028975581204713684,0.03840360472182357,0.0016726777674797699,8.473337541108085e-05,58.91608791535294,0.10714285714285714,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
497,497,0.003499562554680665,0.028975581204713684,0.032233796626254446,1.3886872129995421e-05,1.806756525679711e-05,47.6666423445838,0.6666666666666666,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
498,498,0.005249343832020997,0.028975581204713684,0.030808717616783794,2.2388941264285624e-05,9.996180125019311e-06,43.06664234458375,0.13333333333333333,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
499,499,0.012248468941382328,0.028975581204713684,0.04150265064847892,0.005285343713794132,0.0005008351521867923,68.1989774114775,0.16483516483516483,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
500,500,0.004374453193350831,0.028975581204713684,0.03630501574508574,0.0006361214703710006,0.00016606128559887946,55.741087915352935,0.0,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
501,501,0.005249343832020997,0.028975581204713684,0.02496472191061529,0.00012542988144541328,1.845082940794785e-05,37.8387129769097,0.7333333333333333,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
502,502,0.0,0.028975581204713684,0.0,0.0,4.098716271507244e-127,0.0,0.0,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
503,503,0.01399825021872266,0.028975581204713684,0.03756953011434499,0.013138078288354033,0.000408913110657136,59.97992979243005,0.15833333333333333,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
504,504,0.0,0.028975581204713684,0.0,0.0,4.098716271507244e-127,0.0,0.0,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
505,505,0.008748906386701663,0.028975581204713684,0.03228921202367953,0.0005029523713070989,2.484362933249416e-05,48.199975677917124,0.3333333333333333,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
506,506,0.005249343832020997,0.028975581204713684,0.024800727660238643,0.00012542988144541328,1.6333949407174518e-05,36.838712976909676,0.7333333333333333,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
507,507,0.010498687664041995,0.028975581204713684,0.03772363100281756,0.0006187441819267524,0.0006080787918432736,61.70373931623957,0.18181818181818182,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
508,508,0.006124234470691164,0.028975581204713684,0.03453304384905586,0.0013273603980409163,7.711461171450871e-05,51.68156410582914,0.09523809523809523,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
509,509,0.012248468941382328,0.028975581204713684,0.037742204922562916,0.0004186552112490688,0.0006309673699043436,62.20373931623957,0.2087912087912088,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
510,510,0.0,0.028975581204713684,0.0,0.0,4.098716271507244e-127,0.0,0.0,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
511,511,0.014873140857392827,0.028975581204713684,0.03772363100281756,0.02269092140349393,0.0004796251582701429,62.787072649572906,0.16176470588235295,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
512,512,0.0008748906386701663,0.028975581204713684,0.0,0.0,4.098716271507244e-127,0.0,0.0,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
513,513,0.007874015748031496,0.028975581204713684,0.035629314688029406,0.001001455955901347,7.562905648414457e-05,53.98156410582915,0.25,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
514,514,0.0,0.028975581204713684,0.0,0.0,4.098716271507244e-127,0.0,0.0,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
515,515,0.003499562554680665,0.028975581204713684,0.03429102546777719,0.0003890887802415883,0.00016903895223764493,51.937604715546136,0.16666666666666666,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
516,516,0.007874015748031496,0.028975581204713684,0.03854958756616386,0.0031423031562818862,0.0002638223332306421,59.10731074481096,0.1388888888888889,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
517,517,0.00962379702537183,0.028975581204713684,0.02964351776822787,0.0010041410216781424,3.891895410766899e-05,46.243217992018614,0.2545454545454545,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
518,518,0.0,0.028975581204713684,0.0,0.0,4.098716271507244e-127,0.0,0.0,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
519,519,0.0,0.028975581204713684,0.0,0.0,4.098716271507244e-127,0.0,0.0,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
520,520,0.0026246719160104987,0.028975581204713684,0.022456798696361146,0.0,1.4272929467375998e-06,31.439594796328485,0.6666666666666666,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
521,521,0.0,0.028975581204713684,0.0,0.0,4.098716271507244e-127,0.0,0.0,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
522,522,0.0,0.028975581204713684,0.0,0.0,4.098716271507244e-127,0.0,0.0,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
523,523,0.0,0.028975581204713684,0.0,0.0,4.098716271507244e-127,0.0,0.0,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
524,524,0.0017497812773403325,0.028975581204713684,0.0008748906386701663,0.0,5.451292641104643e-125,1.0,1.0,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
525,525,0.0,0.028975581204713684,0.0,0.0,4.098716271507244e-127,0.0,0.0,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
526,526,0.0017497812773403325,0.028975581204713684,0.0,0.0,2.231553398729358e-87,0.0,0.0,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
527,527,0.004374453193350831,0.028975581204713684,0.0,0.0,4.098716271507244e-127,0.0,0.2,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
528,528,0.0,0.028975581204713684,0.0,0.0,4.098716271507244e-127,0.0,0.0,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
529,529,0.0008748906386701663,0.028975581204713684,0.002333041703120443,0.0,2.901019418348165e-85,3.25,0.0,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
530,530,0.013123359580052493,0.028975581204713684,0.03723389819994805,0.014387438020692266,0.0004262044055932535,60.28707264957291,0.1523809523809524,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
531,531,0.005249343832020997,0.028975581204713684,0.02802185314024359,8.391891753879487e-05,3.709941401793606e-05,39.15413614163626,0.2,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
532,532,0.013123359580052493,0.028975581204713684,0.03357251644438189,0.007304404551873006,0.0001770397220932329,51.563263125763356,0.24761904761904763,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
533,533,0.005249343832020997,0.028975581204713684,0.02803610637174931,8.436581147273322e-05,3.709941401793606e-05,39.65413614163628,0.4,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
534,534,0.006124234470691164,0.028975581204713684,0.025965846990960627,3.1112379730976294e-05,1.4210835956866124e-05,35.27101925851931,0.2857142857142857,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
535,535,0.008748906386701663,0.028975581204713684,0.035571830402920064,0.0038989026819730294,0.0005690775082984932,53.56692751692774,0.24444444444444444,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
536,536,0.007874015748031496,0.028975581204713684,0.033615164654242954,0.00016861393400258338,0.00037490067140824883,51.18945360195383,0.25,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
537,537,0.008748906386701663,0.028975581204713684,0.039034389286471086,0.0013467013652646547,0.000988019238822069,66.19187046613543,0.24444444444444444,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
538,538,0.01399825021872266,0.028975581204713684,0.038078030762048444,0.008780422261567248,0.0012318741700203504,64.71993700743727,0.16666666666666666,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
539,539,0.008748906386701663,0.028975581204713684,0.03365607173667751,0.0004319849831302332,0.0009507178802814647,56.108537132802134,0.35555555555555557,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
540,540,0.00699912510936133,0.028975581204713684,0.035733777791882596,0.0009099539865318819,0.0003159015776757296,56.59469541896039,0.2857142857142857,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
541,541,0.007874015748031496,0.028975581204713684,0.0325730655437454,0.0003442583107505066,0.00011164240113851459,52.61878464672617,0.3611111111111111,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
542,542,0.011373578302712161,0.028975581204713684,0.03587228274910866,0.004751627565419356,0.0007305940443379618,59.28707264957289,0.14102564102564102,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
543,543,0.00962379702537183,0.028975581204713684,0.0330583126933077,0.0014211568204158156,0.00016200483110829063,52.464897439162456,0.21818181818181817,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
544,544,0.012248468941382328,0.028975581204713684,0.03690302680237946,0.007064317108841565,0.000675381210214322,56.07002997003015,0.25274725274725274,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
545,545,0.00699912510936133,0.028975581204713684,0.02745655029798391,0.0001381196030992702,9.21400635817416e-05,42.52983692863748,0.4642857142857143,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
546,546,0.00699912510936133,0.028975581204713684,0.027273541022973854,0.00014106075577413813,7.622809185134928e-05,41.529836928637444,0.47619047619047616,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
547,547,0.007874015748031496,0.028975581204713684,0.029062447738559056,0.004346560983896679,5.4767717098634385e-05,39.36613386613398,0.2777777777777778,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
548,548,0.01399825021872266,0.028975581204713684,0.031592367203371566,0.01494706927655204,0.0001764562211847028,45.77598235098248,0.24166666666666667,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
549,549,0.008748906386701663,0.028975581204713684,0.03135738568809435,0.012029570399572271,0.0001962632836504023,44.77598235098248,0.28888888888888886,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
550,550,0.013123359580052493,0.028975581204713684,0.0295058537530137,0.0004947770323831905,0.00013264234504045376,46.13760471554614,0.4888888888888889,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
551,551,0.011373578302712161,0.028975581204713684,0.029493345972702967,0.00045486352272449055,0.0001227618430869826,45.63760471554613,0.4722222222222222,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
552,552,0.005249343832020997,0.028975581204713684,0.031014232761540847,4.7909813804997725e-06,0.001024435495247286,48.858537132802084,0.6666666666666666,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
553,553,0.012248468941382328,0.028975581204713684,0.029344075558669885,0.0019382567979339207,8.200775627139161e-05,44.25427138221279,0.4166666666666667,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
554,554,0.01399825021872266,0.028975581204713684,0.03646771976083635,0.010298916341677955,0.0007234916319039132,56.58669663669681,0.23333333333333334,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
555,555,0.00962379702537183,0.028975581204713684,0.031055772079347562,0.015394616269522309,0.00020746533777424165,44.21288711288725,0.2,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
556,556,0.006124234470691164,0.028975581204713684,0.028839116449830834,0.0025189770878309703,5.4767717098634385e-05,38.36613386613395,0.2857142857142857,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
557,557,0.00962379702537183,0.028975581204713684,0.034787679152450283,0.00042176409333882927,0.0012962406964168614,55.980651293151496,0.2727272727272727,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
558,558,0.00962379702537183,0.028975581204713684,0.02937226500279356,0.0004534204517983564,0.0001874715763898883,45.72093804887947,0.36363636363636365,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
559,559,0.013123359580052493,0.028975581204713684,0.026759643288805812,0.0015162703511903675,8.497100334882317e-05,41.03734053614104,0.32051282051282054,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
560,560,0.005249343832020997,0.028975581204713684,0.030698605605817098,7.54859210843866e-05,5.4585592263085634e-05,46.78545131339277,0.4666666666666667,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
561,561,0.008748906386701663,0.028975581204713684,0.03325683535789182,0.015805926777034834,0.0008091425923456868,49.13153790653805,0.24444444444444444,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
562,562,0.007874015748031496,0.028975581204713684,0.0,0.0,4.098716271507244e-127,0.0,0.3611111111111111,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
563,563,0.003499562554680665,0.028975581204713684,0.02641127642685825,1.6061226759571045e-05,1.9030143385945806e-05,37.463531012331444,0.3333333333333333,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
564,564,0.006124234470691164,0.028975581204713684,0.03358309550149207,0.00010750139847642797,0.0006635930610745096,50.603363303363494,0.2857142857142857,0.003910241114965524,0.09534275281278452,0.2496425410226731,0.6180124821421374,,,POINT (NaN NaN),GBR
