,Region,Metric,Standardised Value
7881,Caribbean,Closeness Centrality,1.0041440373651687
7882,Caribbean,Closeness Centrality,1.419215985348348
7883,Caribbean,Closeness Centrality,1.2467801532308633
7884,Caribbean,Closeness Centrality,0.8360542921023469
7885,Caribbean,Closeness Centrality,0.8470659860592263
7886,Caribbean,Closeness Centrality,1.3402051396722248
7887,Caribbean,Closeness Centrality,1.2504859460124622
7888,Caribbean,Closeness Centrality,0.8800291733990716
7889,Caribbean,Closeness Centrality,1.348436416010671
7890,Caribbean,Closeness Centrality,1.3040406287916977
7891,Caribbean,Closeness Centrality,1.2523446508558973
7892,Caribbean,Closeness Centrality,0.7988640967409704
7893,Caribbean,Closeness Centrality,0.8371475203725852
7894,Caribbean,Closeness Centrality,1.3361165188213997
7895,Caribbean,Closeness Centrality,0.8230707975939504
7896,Caribbean,Closeness Centrality,1.517409795827509
7897,Caribbean,Closeness Centrality,1.0539447355343479
7898,Caribbean,Closeness Centrality,1.6260312675964919
7899,Caribbean,Closeness Centrality,1.4081505843568516
7900,Caribbean,Closeness Centrality,0.5360850190214044
7901,Caribbean,Closeness Centrality,0.8009345471089828
7902,Caribbean,Closeness Centrality,1.4578030247033096
7903,Caribbean,Closeness Centrality,1.377825939581498
7904,Caribbean,Closeness Centrality,1.4462960860366914
7905,Caribbean,Closeness Centrality,1.5574725500009732
7906,Caribbean,Closeness Centrality,0.33104567947355285
7907,Caribbean,Closeness Centrality,1.4601205248361664
7908,Caribbean,Closeness Centrality,1.3219461846673988
7909,Caribbean,Closeness Centrality,0.5367502562765147
7910,Caribbean,Closeness Centrality,1.2616967477046943
7911,Caribbean,Closeness Centrality,1.4508828239581586
7912,Caribbean,Closeness Centrality,1.3259728240010706
7913,Caribbean,Closeness Centrality,1.3060130025462156
7914,Caribbean,Closeness Centrality,1.0293578356077309
7915,Caribbean,Closeness Centrality,1.3885465274821533
7916,Caribbean,Closeness Centrality,0.4988734353720783
7917,Caribbean,Closeness Centrality,1.026515404175682
7918,Caribbean,Closeness Centrality,0.4988734353720783
7919,Caribbean,Closeness Centrality,1.023683327685098
7920,Caribbean,Closeness Centrality,1.2711475995360546
7921,Caribbean,Closeness Centrality,1.0379478305972314
7922,Caribbean,Closeness Centrality,1.023683327685098
7923,Caribbean,Closeness Centrality,0.5360850190214044
7924,Caribbean,Closeness Centrality,0.4988734353720783
7925,Caribbean,Closeness Centrality,0.5262052578068956
7926,Caribbean,Closeness Centrality,1.088471779621497
7927,Caribbean,Closeness Centrality,0.6092699987558305
7928,Caribbean,Closeness Centrality,0.5571014316669259
7929,Caribbean,Closeness Centrality,1.3139451434833016
7930,Caribbean,Closeness Centrality,1.2730497582978846
7931,Caribbean,Closeness Centrality,0.5354206122747276
7932,Caribbean,Closeness Centrality,0.5340942840933937
7933,Caribbean,Closeness Centrality,0.4976366285996194
7934,Caribbean,Closeness Centrality,0.5340942840933937
7935,Caribbean,Closeness Centrality,0.5367502562765147
7936,Caribbean,Closeness Centrality,-0.5282945891550083
7937,Caribbean,Closeness Centrality,0.5242512741497705
7938,Caribbean,Closeness Centrality,0.7083322270209257
7939,Caribbean,Closeness Centrality,0.3332179248442013
7940,Caribbean,Closeness Centrality,0.8382425020161518
7941,Caribbean,Closeness Centrality,0.8327850855178645
7942,Caribbean,Closeness Centrality,0.5210106772799896
7943,Caribbean,Closeness Centrality,0.30662542686186417
7944,Caribbean,Closeness Centrality,0.6897695657345104
7945,Caribbean,Closeness Centrality,0.18920930671464917
7946,Caribbean,Closeness Centrality,0.3058080798075158
7947,Caribbean,Closeness Centrality,0.7274694143014668
7948,Caribbean,Closeness Centrality,0.32544877391635274
7949,Caribbean,Closeness Centrality,0.5223045185456309
7950,Caribbean,Closeness Centrality,0.8262934495496312
7951,Caribbean,Closeness Centrality,0.5177899735769972
7952,Caribbean,Closeness Centrality,0.5229526364405727
7953,Caribbean,Closeness Centrality,0.3267338868562495
7954,Caribbean,Closeness Centrality,0.5268581988886057
7955,Caribbean,Closeness Centrality,0.3058080798075158
7956,Caribbean,Closeness Centrality,0.8241433098056559
7957,Caribbean,Closeness Centrality,0.5165072212008694
7958,Caribbean,Closeness Centrality,0.815610578581929
7959,Caribbean,Closeness Centrality,0.5255531243208338
7960,Caribbean,Closeness Centrality,0.5190758796160038
7961,Caribbean,Closeness Centrality,0.5203649509621836
7962,Caribbean,Closeness Centrality,0.6600399664171233
7963,Caribbean,Closeness Centrality,0.5210106772799896
7964,Caribbean,Closeness Centrality,0.5236015544810638
7965,Caribbean,Closeness Centrality,0.9877834826336362
7966,Caribbean,Closeness Centrality,1.0524769810587549
7967,Caribbean,Closeness Centrality,1.048090010928652
7968,Caribbean,Closeness Centrality,1.0524769810587549
7969,Caribbean,Closeness Centrality,0.9931980471757387
7970,Caribbean,Closeness Centrality,1.0152486650935755
7971,Caribbean,Closeness Centrality,1.0180500140123572
7972,Caribbean,Closeness Centrality,1.0194545050234083
7973,Caribbean,Closeness Centrality,0.997284419520405
7974,Caribbean,Closeness Centrality,0.9837477823538086
7975,Caribbean,Closeness Centrality,1.0041440373651687
7976,Caribbean,Closeness Centrality,0.8338730788629267
7977,Caribbean,Closeness Centrality,1.0055233700623065
7978,Caribbean,Closeness Centrality,1.0613245831308469
7979,Caribbean,Closeness Centrality,0.9797335105710416
7980,Caribbean,Closeness Centrality,0.8338730788629267
7981,Caribbean,Closeness Centrality,0.8295315086062959
7982,Caribbean,Closeness Centrality,0.9797335105710416
7983,Caribbean,Closeness Centrality,1.00828949803204
7984,Caribbean,Closeness Centrality,0.8360542921023469
7985,Caribbean,Closeness Centrality,0.8187977054619378
7986,Caribbean,Closeness Centrality,0.6277920815983408
7987,Caribbean,Closeness Centrality,0.8187977054619378
7988,Caribbean,Closeness Centrality,0.6270082940249488
7989,Caribbean,Closeness Centrality,1.280698778881549
7990,Caribbean,Closeness Centrality,0.7524438092279758
7991,Caribbean,Closeness Centrality,1.1086619456100604
7992,GBR,Betweenness Centrality,-0.24306205831583114
7993,GBR,Betweenness Centrality,-0.24306205831583114
7994,GBR,Betweenness Centrality,-0.24306205831583114
7995,GBR,Betweenness Centrality,-0.24306205831583114
7996,GBR,Betweenness Centrality,-0.24306205831583114
7997,GBR,Betweenness Centrality,-0.24306205831583114
7998,GBR,Betweenness Centrality,-0.24306205831583114
7999,GBR,Betweenness Centrality,-0.24306205831583114
8000,GBR,Betweenness Centrality,-0.24306205831583114
8001,GBR,Betweenness Centrality,-0.24306205831583114
8002,GBR,Betweenness Centrality,-0.24279687773717934
8003,GBR,Betweenness Centrality,-0.24306205831583114
8004,GBR,Betweenness Centrality,-0.24292946802650525
8005,GBR,Betweenness Centrality,-0.187798425724801
8006,GBR,Betweenness Centrality,-0.24306205831583114
8007,GBR,Betweenness Centrality,-0.24306205831583114
8008,GBR,Betweenness Centrality,-0.2429825041422356
8009,GBR,Betweenness Centrality,-0.2426377693899883
8010,GBR,Betweenness Centrality,-0.2429825041422356
8011,GBR,Betweenness Centrality,-0.24290294996864006
8012,GBR,Betweenness Centrality,-0.24250257548979312
8013,GBR,Betweenness Centrality,-0.24306205831583114
8014,GBR,Betweenness Centrality,-0.24306205831583114
8015,GBR,Betweenness Centrality,-0.24306205831583114
8016,GBR,Betweenness Centrality,-0.24306205831583114
8017,GBR,Betweenness Centrality,-0.00517312693306282
8018,GBR,Betweenness Centrality,-0.24300902220010076
8019,GBR,Betweenness Centrality,-0.24306205831583114
8020,GBR,Betweenness Centrality,-0.24306205831583114
8021,GBR,Betweenness Centrality,-0.2426245103610557
8022,GBR,Betweenness Centrality,-0.2246133801045918
8023,GBR,Betweenness Centrality,-0.24306205831583114
8024,GBR,Betweenness Centrality,-0.24306205831583114
8025,GBR,Betweenness Centrality,-0.18928343696525093
8026,GBR,Betweenness Centrality,-0.2237043042698741
8027,GBR,Betweenness Centrality,-0.24288969093970747
8028,GBR,Betweenness Centrality,0.48423070799168016
8029,GBR,Betweenness Centrality,-0.15702570025175083
8030,GBR,Betweenness Centrality,0.19118067626955873
8031,GBR,Betweenness Centrality,-0.24100589328375455
8032,GBR,Betweenness Centrality,-0.18241468593109889
8033,GBR,Betweenness Centrality,-0.24298053228665073
8034,GBR,Betweenness Centrality,-0.24306205831583114
8035,GBR,Betweenness Centrality,-0.2422723581858858
8036,GBR,Betweenness Centrality,-0.24292946802650525
8037,GBR,Betweenness Centrality,0.2965804192405332
8038,GBR,Betweenness Centrality,-0.24306205831583114
8039,GBR,Betweenness Centrality,-0.24283788089410313
8040,GBR,Betweenness Centrality,-0.24300073882779083
8041,GBR,Betweenness Centrality,-0.24306205831583114
8042,GBR,Betweenness Centrality,0.24285483400568342
8043,GBR,Betweenness Centrality,-0.1877453896090706
8044,GBR,Betweenness Centrality,-0.24299206114916355
8045,GBR,Betweenness Centrality,-0.24253241110623933
8046,GBR,Betweenness Centrality,0.5575898392804555
8047,GBR,Betweenness Centrality,0.40436907498256497
8048,GBR,Betweenness Centrality,-0.19522405597412057
8049,GBR,Betweenness Centrality,-0.2430205473560191
8050,GBR,Betweenness Centrality,-0.2413118664967294
8051,GBR,Betweenness Centrality,-0.24303898681074143
8052,GBR,Betweenness Centrality,-0.24074614792893895
8053,GBR,Betweenness Centrality,-0.2419568854888892
8054,GBR,Betweenness Centrality,-0.2429488805293229
8055,GBR,Betweenness Centrality,-0.24306205831583114
8056,GBR,Betweenness Centrality,-0.242743841621449
8057,GBR,Betweenness Centrality,-0.24227111175079954
8058,GBR,Betweenness Centrality,-0.24306205831583114
8059,GBR,Betweenness Centrality,-0.24306205831583114
8060,GBR,Betweenness Centrality,-0.2403072123240789
8061,GBR,Betweenness Centrality,-0.2429559860843704
8062,GBR,Betweenness Centrality,-0.24280892250618885
8063,GBR,Betweenness Centrality,-0.24303554025796595
8064,GBR,Betweenness Centrality,-0.24306205831583114
8065,GBR,Betweenness Centrality,-0.24277120226875115
8066,GBR,Betweenness Centrality,-0.2417927361609177
8067,GBR,Betweenness Centrality,0.3031231300533076
8068,GBR,Betweenness Centrality,-0.24102016786021244
8069,GBR,Betweenness Centrality,-0.24306205831583114
8070,GBR,Betweenness Centrality,-0.24306205831583114
8071,GBR,Betweenness Centrality,-0.24269080550571864
8072,GBR,Betweenness Centrality,-0.24223837288648065
8073,GBR,Betweenness Centrality,-0.24306205831583114
8074,GBR,Betweenness Centrality,-0.24306205831583114
8075,GBR,Betweenness Centrality,-0.24297661579661042
8076,GBR,Betweenness Centrality,-0.24262073457512892
8077,GBR,Betweenness Centrality,-0.2278981488932604
8078,GBR,Betweenness Centrality,-0.24296817801736878
8079,GBR,Betweenness Centrality,-0.2160721922103656
8080,GBR,Betweenness Centrality,-0.24291126772544266
8081,GBR,Betweenness Centrality,-0.24299585059333698
8082,GBR,Betweenness Centrality,0.25146595333193333
8083,GBR,Betweenness Centrality,-0.24306205831583114
8084,GBR,Betweenness Centrality,-0.24069311181320857
8085,GBR,Betweenness Centrality,-0.24306205831583114
8086,GBR,Betweenness Centrality,-0.24167491308793188
8087,GBR,Betweenness Centrality,-0.22062369739698526
8088,GBR,Betweenness Centrality,-0.24306205831583114
8089,GBR,Betweenness Centrality,-0.24306205831583114
8090,GBR,Betweenness Centrality,-0.24306205831583114
8091,GBR,Betweenness Centrality,-0.1355578517304011
8092,GBR,Betweenness Centrality,-0.24306205831583114
8093,GBR,Betweenness Centrality,-0.24080802339729102
8094,GBR,Betweenness Centrality,-0.11124121392355417
8095,GBR,Betweenness Centrality,-0.24214793842546095
8096,GBR,Betweenness Centrality,-0.24200425844038795
8097,GBR,Betweenness Centrality,-0.13561088784613146
8098,GBR,Betweenness Centrality,-0.24250780584090847
8099,GBR,Betweenness Centrality,-0.24302670090534423
8100,GBR,Betweenness Centrality,-0.24070195116583032
8101,GBR,Betweenness Centrality,-0.18928343696525093
8102,GBR,Betweenness Centrality,-0.050432518859289094
8103,GBR,Betweenness Centrality,-0.24257852066188226
8104,GBR,Betweenness Centrality,-0.22988388202352805
8105,GBR,Betweenness Centrality,-0.24306205831583114
8106,GBR,Betweenness Centrality,-0.24304879928689854
8107,GBR,Betweenness Centrality,-0.2429559860843704
8108,GBR,Betweenness Centrality,-0.24292946802650525
8109,GBR,Betweenness Centrality,-0.24288085158708575
8110,GBR,Betweenness Centrality,-0.24265575896167607
8111,GBR,Betweenness Centrality,-0.24306205831583114
8112,GBR,Betweenness Centrality,-0.24306205831583114
8113,GBR,Betweenness Centrality,-0.24306205831583114
8114,GBR,Betweenness Centrality,-0.24306205831583114
8115,GBR,Betweenness Centrality,-0.24271711621665076
8116,GBR,Betweenness Centrality,-0.08745604385393621
8117,GBR,Betweenness Centrality,0.8932788317723662
8118,GBR,Betweenness Centrality,-0.24306205831583114
8119,GBR,Betweenness Centrality,-0.23987989137200982
8120,GBR,Betweenness Centrality,-0.18930995502311612
8121,GBR,Betweenness Centrality,-0.22477871142824576
8122,GBR,Betweenness Centrality,-0.02275980684526911
8123,GBR,Betweenness Centrality,-0.2253615914280678
8124,GBR,Betweenness Centrality,-0.22876531313120446
8125,GBR,Betweenness Centrality,-0.18370786401704223
8126,GBR,Betweenness Centrality,-0.24306205831583114
8127,GBR,Betweenness Centrality,-0.24297687909965812
8128,GBR,Betweenness Centrality,-0.24306205831583114
8129,GBR,Betweenness Centrality,-0.09959348048141828
8130,GBR,Betweenness Centrality,-0.24306205831583114
8131,GBR,Betweenness Centrality,-0.23981480159361346
8132,GBR,Betweenness Centrality,-0.24306205831583114
8133,GBR,Betweenness Centrality,-0.21746396317569336
8134,GBR,Betweenness Centrality,0.1992301608380769
8135,GBR,Betweenness Centrality,-0.2096023650760119
8136,GBR,Betweenness Centrality,0.1331466139751379
8137,GBR,Betweenness Centrality,-0.23536504073840822
8138,GBR,Betweenness Centrality,-0.2430532189632094
8139,GBR,Betweenness Centrality,-0.09305546596515896
8140,GBR,Betweenness Centrality,-0.12472405047163791
8141,GBR,Betweenness Centrality,-0.188180127598291
8142,GBR,Betweenness Centrality,-0.22972455543346185
8143,GBR,Betweenness Centrality,-0.23636857234493627
8144,GBR,Betweenness Centrality,-0.24138700099401406
8145,GBR,Betweenness Centrality,-0.24306205831583114
8146,GBR,Betweenness Centrality,-0.21133499766737956
8147,GBR,Betweenness Centrality,0.4394116548421308
8148,GBR,Betweenness Centrality,-0.24212599096262813
8149,GBR,Betweenness Centrality,-0.24209149739796562
8150,GBR,Betweenness Centrality,-0.10346434768192789
8151,GBR,Betweenness Centrality,-0.16605054923477855
8152,GBR,Betweenness Centrality,-0.2430015891081234
8153,GBR,Betweenness Centrality,-0.24300902220010076
8154,GBR,Betweenness Centrality,-0.1763759494323109
8155,GBR,Betweenness Centrality,0.0668066473815591
8156,GBR,Betweenness Centrality,-0.1680000437226594
8157,GBR,Betweenness Centrality,-0.2113030100593845
8158,GBR,Betweenness Centrality,1.7062964942676209
8159,GBR,Betweenness Centrality,-0.24306205831583114
8160,GBR,Betweenness Centrality,-0.23895700184639615
8161,GBR,Betweenness Centrality,-0.24144214650071097
8162,GBR,Betweenness Centrality,-0.23313829555391444
8163,GBR,Betweenness Centrality,-0.22186320438266677
8164,GBR,Betweenness Centrality,-0.24297095271551403
8165,GBR,Betweenness Centrality,-0.24300560699567872
8166,GBR,Betweenness Centrality,-0.2362991756255617
8167,GBR,Betweenness Centrality,0.09087277289825313
8168,GBR,Betweenness Centrality,-0.016540640054192857
8169,GBR,Betweenness Centrality,-0.24306205831583114
8170,GBR,Betweenness Centrality,-0.2418660336377983
8171,GBR,Betweenness Centrality,-0.21044725627512104
8172,GBR,Betweenness Centrality,0.311329408150542
8173,GBR,Betweenness Centrality,-0.24306205831583114
8174,GBR,Betweenness Centrality,-0.24109390398123404
8175,GBR,Betweenness Centrality,-0.24306205831583114
8176,GBR,Betweenness Centrality,-0.24306205831583114
8177,GBR,Betweenness Centrality,-0.24304216977243226
8178,GBR,Betweenness Centrality,-0.2401450719506616
8179,GBR,Betweenness Centrality,-0.040655026242503445
8180,GBR,Betweenness Centrality,-0.24156077144198243
8181,GBR,Betweenness Centrality,-0.23687402040547736
8182,GBR,Betweenness Centrality,-0.24306205831583114
8183,GBR,Betweenness Centrality,-0.139721186815234
8184,GBR,Betweenness Centrality,-0.24306205831583114
8185,GBR,Betweenness Centrality,-0.20126829265452797
8186,GBR,Betweenness Centrality,-0.20789530447489796
8187,GBR,Betweenness Centrality,-0.23459433480054276
8188,GBR,Betweenness Centrality,-0.24288969093970747
8189,GBR,Betweenness Centrality,-0.07757532773198736
8190,GBR,Betweenness Centrality,-0.24306205831583114
8191,GBR,Betweenness Centrality,-0.07472451262068489
8192,GBR,Betweenness Centrality,-0.22420306707420287
8193,GBR,Betweenness Centrality,-0.24306205831583114
8194,GBR,Betweenness Centrality,0.515732167765222
8195,GBR,Betweenness Centrality,-0.2429922389848288
8196,GBR,Betweenness Centrality,-0.09225916684813908
8197,GBR,Betweenness Centrality,-0.21382676077502433
8198,GBR,Betweenness Centrality,-0.2202510038842658
8199,GBR,Betweenness Centrality,-0.2422462060707218
8200,GBR,Betweenness Centrality,-0.19557352029087108
8201,GBR,Betweenness Centrality,-0.2430532189632094
8202,GBR,Betweenness Centrality,-0.15657999443629456
8203,GBR,Betweenness Centrality,-0.24306205831583114
8204,GBR,Betweenness Centrality,0.09269813429859118
8205,GBR,Betweenness Centrality,0.4535497461616104
8206,GBR,Betweenness Centrality,-0.24306205831583114
8207,GBR,Betweenness Centrality,-0.24306205831583114
8208,GBR,Betweenness Centrality,0.5933019843581704
8209,GBR,Betweenness Centrality,-0.2260599471512215
8210,GBR,Betweenness Centrality,-0.22067382958592452
8211,GBR,Betweenness Centrality,-0.07488068652816675
8212,GBR,Betweenness Centrality,-0.23067444370613346
8213,GBR,Betweenness Centrality,-0.21206834391006016
8214,GBR,Betweenness Centrality,-0.23749886373270296
8215,GBR,Betweenness Centrality,-0.24301207000799266
8216,GBR,Betweenness Centrality,-0.15092826174256863
8217,GBR,Betweenness Centrality,-0.24290394903905024
8218,GBR,Betweenness Centrality,4.060026466626328
8219,GBR,Betweenness Centrality,0.43819615484299557
8220,GBR,Betweenness Centrality,-0.24306205831583114
8221,GBR,Betweenness Centrality,-0.1953650455396123
8222,GBR,Betweenness Centrality,-0.22192908005970916
8223,GBR,Betweenness Centrality,-0.24267276175102628
8224,GBR,Betweenness Centrality,-0.24306205831583114
8225,GBR,Betweenness Centrality,-0.23984674379967832
8226,GBR,Betweenness Centrality,0.030535273376780647
8227,GBR,Betweenness Centrality,-0.24306205831583114
8228,GBR,Betweenness Centrality,-0.23934482495453474
8229,GBR,Betweenness Centrality,-0.241147542752788
8230,GBR,Betweenness Centrality,-0.2400351332331503
8231,GBR,Betweenness Centrality,-0.046415041424285715
8232,GBR,Betweenness Centrality,-0.24306205831583114
8233,GBR,Betweenness Centrality,-0.24306205831583114
8234,GBR,Betweenness Centrality,-0.24306205831583114
8235,GBR,Betweenness Centrality,-0.1377189079004931
8236,GBR,Betweenness Centrality,-0.24306205831583114
8237,GBR,Betweenness Centrality,-0.24306205831583114
8238,GBR,Betweenness Centrality,-0.24306205831583114
8239,GBR,Betweenness Centrality,-0.23878265525260442
8240,GBR,Betweenness Centrality,-0.17106403714529433
8241,GBR,Betweenness Centrality,-0.24306205831583114
8242,GBR,Betweenness Centrality,-0.1601253867169775
8243,GBR,Betweenness Centrality,-0.24306205831583114
8244,GBR,Betweenness Centrality,-0.17042909782310964
8245,GBR,Betweenness Centrality,-0.23437505431883374
8246,GBR,Betweenness Centrality,-0.23611851434203185
8247,GBR,Betweenness Centrality,-0.2187980353691936
8248,GBR,Betweenness Centrality,0.14388944205284054
8249,GBR,Betweenness Centrality,-0.24306205831583114
8250,GBR,Betweenness Centrality,-0.14072743521646883
8251,GBR,Betweenness Centrality,-0.04080969098508838
8252,GBR,Betweenness Centrality,0.9022772146879187
8253,GBR,Betweenness Centrality,-0.24306205831583114
8254,GBR,Betweenness Centrality,0.0957061309118128
8255,GBR,Betweenness Centrality,-0.24306205831583114
8256,GBR,Betweenness Centrality,-0.24306205831583114
8257,GBR,Betweenness Centrality,-0.24306205831583114
8258,GBR,Betweenness Centrality,-0.24306205831583114
8259,GBR,Betweenness Centrality,-0.24019914600363595
8260,GBR,Betweenness Centrality,-0.11732089245469546
8261,GBR,Betweenness Centrality,-0.24306205831583114
8262,GBR,Betweenness Centrality,-0.24306205831583114
8263,GBR,Betweenness Centrality,-0.24306205831583114
8264,GBR,Betweenness Centrality,0.022736670233369408
8265,GBR,Betweenness Centrality,-0.24306205831583114
8266,GBR,Betweenness Centrality,-0.24306205831583114
8267,GBR,Betweenness Centrality,-0.24306205831583114
8268,GBR,Betweenness Centrality,-0.24306205831583114
8269,GBR,Betweenness Centrality,-0.22367182183254833
8270,GBR,Betweenness Centrality,-0.24059623789509296
8271,GBR,Betweenness Centrality,-0.236302700433673
8272,GBR,Betweenness Centrality,-0.24306205831583114
8273,GBR,Betweenness Centrality,-0.24306205831583114
8274,GBR,Betweenness Centrality,-0.24306205831583114
8275,GBR,Betweenness Centrality,-0.24306205831583114
8276,GBR,Betweenness Centrality,-0.17147378109012723
8277,GBR,Betweenness Centrality,-0.24304001663475808
8278,GBR,Betweenness Centrality,-0.2362515666179383
8279,GBR,Betweenness Centrality,-0.24306205831583114
8280,GBR,Betweenness Centrality,-0.20175176555287216
8281,GBR,Betweenness Centrality,0.013254679473058795
8282,GBR,Betweenness Centrality,-0.24167226531103955
8283,GBR,Betweenness Centrality,-0.24304001663475808
8284,GBR,Betweenness Centrality,-0.24306205831583114
8285,GBR,Betweenness Centrality,-0.24306205831583114
8286,GBR,Betweenness Centrality,0.6780980908509634
8287,GBR,Betweenness Centrality,-0.20926028001046046
8288,GBR,Betweenness Centrality,-0.23967519890112235
8289,GBR,Betweenness Centrality,-0.24296243881133053
8290,GBR,Betweenness Centrality,-0.24306205831583114
8291,GBR,Betweenness Centrality,-0.21445971857091015
8292,GBR,Betweenness Centrality,-0.24294288917533657
8293,GBR,Betweenness Centrality,-0.24278772348794972
8294,GBR,Betweenness Centrality,-0.241764576039206
8295,GBR,Betweenness Centrality,-0.203805648755867
8296,GBR,Betweenness Centrality,-0.242778364578419
8297,GBR,Betweenness Centrality,-0.24299851149031773
8298,GBR,Betweenness Centrality,-0.24285018438112627
8299,GBR,Betweenness Centrality,-0.1519344403555172
8300,GBR,Betweenness Centrality,-0.24283621394109672
8301,GBR,Betweenness Centrality,-0.24302807100454688
8302,GBR,Betweenness Centrality,-0.23921651915057537
8303,GBR,Betweenness Centrality,-0.24306205831583114
8304,GBR,Betweenness Centrality,-0.24306205831583114
8305,GBR,Betweenness Centrality,-0.24221219402419608
8306,GBR,Betweenness Centrality,-0.22547912180301571
8307,GBR,Betweenness Centrality,-0.24291866999653056
8308,GBR,Betweenness Centrality,-0.24288381348258714
8309,GBR,Betweenness Centrality,-0.24257395874429477
8310,GBR,Betweenness Centrality,-0.09211187896757454
8311,GBR,Betweenness Centrality,-0.24190426419919855
8312,GBR,Betweenness Centrality,-0.24302625893771312
8313,GBR,Betweenness Centrality,0.505830262729376
8314,GBR,Betweenness Centrality,-0.2419762123211276
8315,GBR,Betweenness Centrality,-0.2400722667455781
8316,GBR,Betweenness Centrality,-0.11471469150736979
8317,GBR,Betweenness Centrality,-0.22655534387327886
8318,GBR,Betweenness Centrality,-0.24306205831583114
8319,GBR,Betweenness Centrality,-0.24228218803023216
8320,GBR,Betweenness Centrality,0.19201971707813792
8321,GBR,Betweenness Centrality,-0.23526697516476616
8322,GBR,Betweenness Centrality,-0.23111289321375275
8323,GBR,Betweenness Centrality,-0.24298993637666758
8324,GBR,Betweenness Centrality,-0.2097905801247115
8325,GBR,Betweenness Centrality,-0.2173436439234117
8326,GBR,Betweenness Centrality,0.07647120876955311
8327,GBR,Betweenness Centrality,-0.24170864976207218
8328,GBR,Betweenness Centrality,-0.2284718246833291
8329,GBR,Betweenness Centrality,-0.24261048336593108
8330,GBR,Betweenness Centrality,-0.24258543105746658
8331,GBR,Betweenness Centrality,-0.2354067691466034
8332,GBR,Betweenness Centrality,0.09655740263825961
8333,GBR,Betweenness Centrality,-0.22738915656788738
8334,GBR,Betweenness Centrality,-0.19610519710317195
8335,GBR,Betweenness Centrality,-0.22840457995574917
8336,GBR,Betweenness Centrality,-0.23453331288515966
8337,GBR,Betweenness Centrality,-0.22127783424287062
8338,GBR,Betweenness Centrality,-0.20653803537149143
8339,GBR,Betweenness Centrality,-0.0016151414533889861
8340,GBR,Betweenness Centrality,-0.23582386348931642
8341,GBR,Betweenness Centrality,-0.18744348827395887
8342,GBR,Betweenness Centrality,0.29366104661622294
8343,GBR,Betweenness Centrality,-0.2417592286949817
8344,GBR,Betweenness Centrality,0.38385128779669037
8345,GBR,Betweenness Centrality,0.10775053321926634
8346,GBR,Betweenness Centrality,-0.24162638287572438
8347,GBR,Betweenness Centrality,0.3875307309283566
8348,GBR,Betweenness Centrality,0.9776610640156576
8349,GBR,Betweenness Centrality,-0.21924019070741638
8350,GBR,Betweenness Centrality,0.9812341099172158
8351,GBR,Betweenness Centrality,-0.1052991842755594
8352,GBR,Betweenness Centrality,-0.12792884588934275
8353,GBR,Betweenness Centrality,-0.2395899957150228
8354,GBR,Betweenness Centrality,-0.2419559523731316
8355,GBR,Betweenness Centrality,-0.22552225416000038
8356,GBR,Betweenness Centrality,-0.008527702163883941
8357,GBR,Betweenness Centrality,0.20860379550196378
8358,GBR,Betweenness Centrality,-0.24199004864798834
8359,GBR,Betweenness Centrality,-0.23374274858475966
8360,GBR,Betweenness Centrality,-0.24183774811523703
8361,GBR,Betweenness Centrality,0.013863467026611046
8362,GBR,Betweenness Centrality,0.5069369130643032
8363,GBR,Betweenness Centrality,-0.22470237635211487
8364,GBR,Betweenness Centrality,-0.24291298433374123
8365,GBR,Betweenness Centrality,-0.24209997033966457
8366,GBR,Betweenness Centrality,-0.0628195222576131
8367,GBR,Betweenness Centrality,-0.04242284693990256
8368,GBR,Betweenness Centrality,-0.18769108693467826
8369,GBR,Betweenness Centrality,-0.13062912014827835
8370,GBR,Betweenness Centrality,-0.24306205831583114
8371,GBR,Betweenness Centrality,-0.192807722204899
8372,GBR,Betweenness Centrality,-0.2266153377860334
8373,GBR,Betweenness Centrality,-0.14876467833647572
8374,GBR,Betweenness Centrality,-0.1960741894438591
8375,GBR,Betweenness Centrality,-0.24283261397706432
8376,GBR,Betweenness Centrality,-0.2037723593527536
8377,GBR,Betweenness Centrality,-0.23612653282130264
8378,GBR,Betweenness Centrality,-0.15223045061744678
8379,GBR,Betweenness Centrality,-0.23405017782414517
8380,GBR,Betweenness Centrality,2.5247200768607376
8381,GBR,Betweenness Centrality,0.18393841887751902
8382,GBR,Betweenness Centrality,-0.22960046258947514
8383,GBR,Betweenness Centrality,-0.15944989776299034
8384,GBR,Betweenness Centrality,-0.23385610770602902
8385,GBR,Betweenness Centrality,-0.22755114782173655
8386,GBR,Betweenness Centrality,-0.24266937502292413
8387,GBR,Betweenness Centrality,-0.02977585524226718
8388,GBR,Betweenness Centrality,-0.23539213742792445
8389,GBR,Betweenness Centrality,-0.24116424930794658
8390,GBR,Betweenness Centrality,-0.2276506609737742
8391,GBR,Betweenness Centrality,-0.2326447561265682
8392,GBR,Betweenness Centrality,-0.22777315729965347
8393,GBR,Betweenness Centrality,-0.23966403466072575
8394,GBR,Betweenness Centrality,-0.2397396645533806
8395,GBR,Betweenness Centrality,-0.2276674363049774
8396,GBR,Betweenness Centrality,-0.2332467906632183
8397,GBR,Betweenness Centrality,-0.19174638763924445
8398,GBR,Betweenness Centrality,-0.21409778784675543
8399,GBR,Betweenness Centrality,-0.22152197827183798
8400,GBR,Betweenness Centrality,0.262889168999023
